Sample_ID,Window_ID,Timestamp_s,AccX_g,AccY_g,AccZ_g,Activity
3955,W00080,0.2,0.8763,0.0868,0.2995,Sleeping
3956,W00080,0.25,0.8672,0.0701,0.304,Sleeping
3957,W00080,0.3,0.8698,0.0753,0.2962,Sleeping
3958,W00080,0.35,0.8795,0.0674,0.2868,Sleeping
3959,W00080,0.4,0.8718,0.0735,0.2975,Sleeping
3960,W00080,0.45,0.8759,0.09,0.286,Sleeping
3961,W00080,0.5,0.8688,0.0758,0.294,Sleeping
3962,W00080,0.55,0.8668,0.0763,0.2994,Sleeping
3963,W00080,0.6,0.8854,0.0834,0.3002,Sleeping
3964,W00080,0.65,0.8792,0.0577,0.3016,Sleeping
3965,W00080,0.7,0.8618,0.0851,0.2922,Sleeping
3966,W00080,0.75,0.8781,0.0872,0.2823,Sleeping
3967,W00080,0.8,0.8631,0.0779,0.2989,Sleeping
3968,W00080,0.85,0.8696,0.0755,0.3086,Sleeping
3969,W00080,0.9,0.8761,0.0914,0.2929,Sleeping
3970,W00080,0.95,0.875,0.0784,0.2954,Sleeping
3971,W00080,1.0,0.8886,0.0878,0.2978,Sleeping
3972,W00080,1.05,0.8747,0.0756,0.297,Sleeping
3973,W00080,1.1,0.8674,0.0819,0.2836,Sleeping
3974,W00080,1.15,0.8691,0.0742,0.2966,Sleeping
3975,W00080,1.2,0.8766,0.0692,0.282,Sleeping
3976,W00080,1.25,0.8843,0.0969,0.2808,Sleeping
3977,W00080,1.3,0.8652,0.0763,0.2938,Sleeping
3978,W00080,1.35,0.8809,0.062,0.2958,Sleeping
3979,W00080,1.4,0.8757,0.0774,0.2939,Sleeping
3980,W00080,1.45,0.8746,0.0738,0.2857,Sleeping
3981,W00080,1.5,0.8716,0.0724,0.3107,Sleeping
3982,W00080,1.55,0.9038,0.0899,0.3048,Sleeping
3983,W00080,1.6,0.8706,0.0742,0.2982,Sleeping
3984,W00080,1.65,0.8573,0.0827,0.2947,Sleeping
3985,W00080,1.7,0.879,0.0876,0.3009,Sleeping
3986,W00080,1.75,0.8816,0.0826,0.2844,Sleeping
3987,W00080,1.8,0.8765,0.0817,0.2912,Sleeping
3988,W00080,1.85,0.879,0.083,0.2938,Sleeping
3989,W00080,1.9,0.8807,0.0759,0.2875,Sleeping
3990,W00080,1.95,0.8756,0.0794,0.3016,Sleeping
3991,W00080,2.0,0.8803,0.0612,0.2995,Sleeping
3992,W00080,2.05,0.8796,0.0762,0.2964,Sleeping
3993,W00080,2.1,0.8691,0.0782,0.3057,Sleeping
3994,W00080,2.15,0.8863,0.0722,0.3099,Sleeping
3995,W00080,2.2,0.8801,0.0826,0.3172,Sleeping
3996,W00080,2.25,0.8699,0.0894,0.2937,Sleeping
3997,W00080,2.3,0.877,0.081,0.3073,Sleeping
3998,W00080,2.35,0.8641,0.0759,0.2893,Sleeping
3999,W00080,2.4,0.8773,0.0779,0.298,Sleeping
4000,W00080,2.45,0.8878,0.1004,0.2933,Sleeping
4001,W00081,0.0,0.1882,0.279,1.1445,Walking
4002,W00081,0.05,0.0657,0.1716,0.9039,Walking
4003,W00081,0.1,0.2211,0.2025,0.9464,Walking
4004,W00081,0.15,0.0002,0.0799,0.8515,Walking
4005,W00081,0.2,-0.0618,-0.0664,0.8906,Walking
4006,W00081,0.25,0.052,0.141,0.9434,Walking
4007,W00081,0.3,-0.0634,0.0496,1.0799,Walking
4008,W00081,0.35,0.2437,-0.0331,0.818,Walking
4009,W00081,0.4,0.248,0.1369,0.955,Walking
4010,W00081,0.45,0.2679,0.1584,0.9494,Walking
4011,W00081,0.5,0.2233,0.3397,1.14,Walking
4012,W00081,0.55,0.3561,0.2701,1.1558,Walking
4013,W00081,0.6,0.0302,0.2225,0.9275,Walking
4014,W00081,0.65,0.099,0.2666,0.9715,Walking
4015,W00081,0.7,-0.0535,0.1161,0.9635,Walking
4016,W00081,0.75,0.1094,0.0548,0.8975,Walking
4017,W00081,0.8,-0.0242,0.0953,0.8866,Walking
4018,W00081,0.85,-0.0554,0.065,0.8146,Walking
4019,W00081,0.9,-0.0402,0.1314,1.0002,Walking
4020,W00081,0.95,0.0902,-0.0017,1.0094,Walking
4021,W00081,1.0,0.1627,0.1162,0.8812,Walking
4022,W00081,1.05,0.1883,0.0491,0.958,Walking
4023,W00081,1.1,0.1994,0.1722,0.9799,Walking
4024,W00081,1.15,0.2021,0.299,1.1108,Walking
4025,W00081,1.2,0.2781,0.2334,1.0518,Walking
4026,W00081,1.25,0.2476,0.1697,0.9432,Walking
4027,W00081,1.3,0.0082,0.1776,0.8599,Walking
4028,W00081,1.35,0.0712,0.0198,0.8679,Walking
4029,W00081,1.4,0.0178,0.1529,0.8316,Walking
4030,W00081,1.45,-0.0658,-0.0278,0.7749,Walking
4031,W00081,1.5,-0.0966,0.1552,0.9382,Walking
4032,W00081,1.55,-0.094,-0.0382,0.9995,Walking
4033,W00081,1.6,-0.1196,0.0578,0.9611,Walking
4034,W00081,1.65,0.0729,0.2103,1.0445,Walking
4035,W00081,1.7,0.203,0.3419,0.9295,Walking
4036,W00081,1.75,0.1807,0.2514,0.9324,Walking
4037,W00081,1.8,0.3956,0.3134,1.0565,Walking
4038,W00081,1.85,0.1947,0.3667,1.0342,Walking
4039,W00081,1.9,0.1731,0.0572,0.9696,Walking
4040,W00081,1.95,0.1613,0.0425,0.9237,Walking
4041,W00081,2.0,0.0607,0.0773,0.9753,Walking
4042,W00081,2.05,-0.0661,0.0517,0.8276,Walking
4043,W00081,2.1,-0.0367,-0.0435,1.0323,Walking
4044,W00081,2.15,-0.0246,-0.023,1.0314,Walking
4045,W00081,2.2,0.0293,0.1257,0.8836,Walking
4046,W00081,2.25,0.119,0.1908,0.9436,Walking
4047,W00081,2.3,0.1028,0.2308,1.0357,Walking
4048,W00081,2.35,0.1357,0.292,1.0433,Walking
4049,W00081,2.4,0.0903,0.3154,1.1421,Walking
4050,W00081,2.45,0.1425,0.0701,1.0598,Walking
4051,W00082,0.0,0.8771,0.0796,0.2917,Sleeping
4052,W00082,0.05,0.8792,0.0716,0.2964,Sleeping
4053,W00082,0.1,0.8771,0.0844,0.2819,Sleeping
4054,W00082,0.15,0.8777,0.0834,0.2986,Sleeping
4055,W00082,0.2,0.8816,0.0879,0.2927,Sleeping
4056,W00082,0.25,0.8792,0.0804,0.2954,Sleeping
4057,W00082,0.3,0.8678,0.0832,0.2995,Sleeping
4058,W00082,0.35,0.8889,0.086,0.2977,Sleeping
4059,W00082,0.4,0.8701,0.0813,0.2894,Sleeping
4060,W00082,0.45,0.8777,0.0646,0.294,Sleeping
4061,W00082,0.5,0.8791,0.0738,0.2954,Sleeping
4062,W00082,0.55,0.8694,0.0749,0.2904,Sleeping
4063,W00082,0.6,0.8742,0.0686,0.289,Sleeping
4064,W00082,0.65,0.8753,0.0769,0.2909,Sleeping
4065,W00082,0.7,0.8788,0.0726,0.3028,Sleeping
4066,W00082,0.75,0.8903,0.0823,0.2966,Sleeping
4067,W00082,0.8,0.8833,0.071,0.281,Sleeping
4068,W00082,0.85,0.8873,0.0724,0.3134,Sleeping
4069,W00082,0.9,0.8646,0.0761,0.2985,Sleeping
4070,W00082,0.95,0.8961,0.0842,0.2964,Sleeping
4071,W00082,1.0,0.8769,0.0743,0.2991,Sleeping
4072,W00082,1.05,0.8707,0.0821,0.3086,Sleeping
4073,W00082,1.1,0.8753,0.0744,0.3056,Sleeping
4074,W00082,1.15,0.8858,0.0856,0.3076,Sleeping
4075,W00082,1.2,0.881,0.0788,0.2968,Sleeping
4076,W00082,1.25,0.8862,0.0659,0.306,Sleeping
4077,W00082,1.3,0.8836,0.0651,0.2924,Sleeping
4078,W00082,1.35,0.8706,0.0751,0.3002,Sleeping
4079,W00082,1.4,0.8818,0.0851,0.3187,Sleeping
4080,W00082,1.45,0.888,0.0724,0.3038,Sleeping
4081,W00082,1.5,0.8863,0.083,0.2969,Sleeping
4082,W00082,1.55,0.881,0.0895,0.3068,Sleeping
4083,W00082,1.6,0.8933,0.0762,0.2845,Sleeping
4084,W00082,1.65,0.8855,0.0875,0.3113,Sleeping
4085,W00082,1.7,0.8908,0.0589,0.3204,Sleeping
4086,W00082,1.75,0.8766,0.0769,0.2965,Sleeping
4087,W00082,1.8,0.8693,0.073,0.2868,Sleeping
4088,W00082,1.85,0.8764,0.078,0.2944,Sleeping
4089,W00082,1.9,0.8748,0.0781,0.3015,Sleeping
4090,W00082,1.95,0.8854,0.081,0.2871,Sleeping
4091,W00082,2.0,0.8709,0.0709,0.291,Sleeping
4092,W00082,2.05,0.8865,0.0822,0.2939,Sleeping
4093,W00082,2.1,0.8739,0.068,0.3127,Sleeping
4094,W00082,2.15,0.8756,0.0827,0.2933,Sleeping
4095,W00082,2.2,0.8863,0.0734,0.2998,Sleeping
4096,W00082,2.25,0.8743,0.091,0.3055,Sleeping
4097,W00082,2.3,0.8908,0.0665,0.3058,Sleeping
4098,W00082,2.35,0.8726,0.0747,0.3037,Sleeping
4099,W00082,2.4,0.8827,0.0812,0.2874,Sleeping
4100,W00082,2.45,0.8668,0.0856,0.3006,Sleeping
4101,W00083,0.0,0.0996,0.107,0.9957,Standing
4102,W00083,0.05,0.001,0.1375,0.9753,Standing
4103,W00083,0.1,0.069,0.1348,0.9748,Standing
4104,W00083,0.15,0.0716,0.0877,0.9385,Standing
4105,W00083,0.2,0.0675,0.1236,1.0341,Standing
4106,W00083,0.25,0.0597,0.0807,0.9745,Standing
4107,W00083,0.3,0.101,0.1017,0.9681,Standing
4108,W00083,0.35,0.0252,0.1298,1.0073,Standing
4109,W00083,0.4,0.0739,0.1353,0.9828,Standing
4110,W00083,0.45,0.0704,0.0851,0.9837,Standing
4111,W00083,0.5,0.0725,0.0749,0.9778,Standing
4112,W00083,0.55,0.0561,0.1742,1.0047,Standing
4113,W00083,0.6,0.0514,0.1186,0.9997,Standing
4114,W00083,0.65,0.0352,0.094,0.9541,Standing
4115,W00083,0.7,0.0725,0.0976,1.0478,Standing
4116,W00083,0.75,0.0537,0.1522,0.9584,Standing
4117,W00083,0.8,0.0737,0.1388,1.02,Standing
4118,W00083,0.85,0.0545,0.1117,1.0268,Standing
4119,W00083,0.9,0.096,0.0681,0.9617,Standing
4120,W00083,0.95,0.0529,0.1175,1.0112,Standing
4121,W00083,1.0,0.0591,0.0593,0.9584,Standing
4122,W00083,1.05,0.0944,-0.0203,1.032,Standing
4123,W00083,1.1,0.0678,0.0793,0.9475,Standing
4124,W00083,1.15,0.0935,0.1313,1.0195,Standing
4125,W00083,1.2,0.0889,0.0674,0.9657,Standing
4126,W00083,1.25,0.0639,0.1228,0.9322,Standing
4127,W00083,1.3,0.0004,0.0546,1.0146,Standing
4128,W00083,1.35,0.0258,0.1129,1.0133,Standing
4129,W00083,1.4,0.0731,0.1102,0.9569,Standing
4130,W00083,1.45,0.0852,0.0801,0.912,Standing
4131,W00083,1.5,0.0033,0.0907,0.9734,Standing
4132,W00083,1.55,0.0361,0.0962,0.9363,Standing
4133,W00083,1.6,0.0078,0.0332,0.9788,Standing
4134,W00083,1.65,0.0618,0.0895,0.9534,Standing
4135,W00083,1.7,0.0479,0.0746,0.9804,Standing
4136,W00083,1.75,0.0628,0.1109,0.9568,Standing
4137,W00083,1.8,0.0167,0.1572,0.9607,Standing
4138,W00083,1.85,0.0869,0.102,0.98,Standing
4139,W00083,1.9,0.0238,0.1015,0.9172,Standing
4140,W00083,1.95,0.0003,0.0689,0.9782,Standing
4141,W00083,2.0,-0.0004,0.0972,0.9272,Standing
4142,W00083,2.05,-0.0008,0.0647,1.0014,Standing
4143,W00083,2.1,0.0102,0.1412,0.9497,Standing
4144,W00083,2.15,-0.0075,0.1447,0.9854,Standing
4145,W00083,2.2,0.0736,0.1432,0.9968,Standing
4146,W00083,2.25,0.0899,0.1163,0.9684,Standing
4147,W00083,2.3,0.0614,0.0825,0.987,Standing
4148,W00083,2.35,0.0971,0.0539,0.9768,Standing
4149,W00083,2.4,0.0746,0.0981,0.9703,Standing
4150,W00083,2.45,0.0404,0.0912,0.9735,Standing
4151,W00084,0.0,0.0551,0.1266,0.97,Standing
4152,W00084,0.05,0.0427,0.0859,1.02,Standing
4153,W00084,0.1,0.0377,0.1204,0.966,Standing
4154,W00084,0.15,0.0232,0.0948,0.9477,Standing
4155,W00084,0.2,0.099,0.1434,0.9954,Standing
4156,W00084,0.25,0.0319,0.0774,0.9733,Standing
4157,W00084,0.3,0.0491,0.1216,0.9672,Standing
4158,W00084,0.35,0.0203,0.1244,0.9552,Standing
4159,W00084,0.4,0.0586,0.0674,0.9767,Standing
4160,W00084,0.45,0.0167,0.0389,0.936,Standing
4161,W00084,0.5,0.1036,0.0687,0.9789,Standing
4162,W00084,0.55,0.1014,0.0767,0.9373,Standing
4163,W00084,0.6,0.0798,0.1011,0.9325,Standing
4164,W00084,0.65,0.0908,0.1426,0.987,Standing
4165,W00084,0.7,0.0775,0.1002,0.9256,Standing
4166,W00084,0.75,0.0984,0.1102,0.9293,Standing
4167,W00084,0.8,0.0649,0.117,0.999,Standing
4168,W00084,0.85,0.0749,0.0972,0.9972,Standing
4169,W00084,0.9,0.0666,0.1154,0.9399,Standing
4170,W00084,0.95,0.0984,0.1057,0.9844,Standing
4171,W00084,1.0,0.0206,0.0954,1.0244,Standing
4172,W00084,1.05,0.0366,0.0561,1.0516,Standing
4173,W00084,1.1,0.0639,0.1212,0.959,Standing
4174,W00084,1.15,0.0655,0.1153,0.9585,Standing
4175,W00084,1.2,0.0435,0.1144,0.9717,Standing
4176,W00084,1.25,0.0462,0.1308,1.0067,Standing
4177,W00084,1.3,0.0499,0.1183,0.9359,Standing
4178,W00084,1.35,0.0211,0.042,1.0227,Standing
4179,W00084,1.4,0.0624,0.025,0.9572,Standing
4180,W00084,1.45,-0.0093,0.1126,0.9781,Standing
4181,W00084,1.5,0.0736,0.0442,0.9448,Standing
4182,W00084,1.55,0.0274,0.1197,0.9536,Standing
4183,W00084,1.6,0.0141,0.1309,1.0341,Standing
4184,W00084,1.65,0.0409,0.1073,0.9908,Standing
4185,W00084,1.7,0.0538,0.1676,0.9738,Standing
4186,W00084,1.75,0.0454,0.1114,0.9932,Standing
4187,W00084,1.8,0.039,0.0642,1.0293,Standing
4188,W00084,1.85,0.043,0.0941,0.9537,Standing
4189,W00084,1.9,0.0452,0.1174,1.0022,Standing
4190,W00084,1.95,0.0453,0.0749,1.0008,Standing
4191,W00084,2.0,0.0522,0.096,0.9771,Standing
4192,W00084,2.05,0.0523,0.1106,0.9822,Standing
4193,W00084,2.1,0.0035,0.0583,0.9762,Standing
4194,W00084,2.15,0.0552,0.1281,0.9946,Standing
4195,W00084,2.2,0.0886,0.0864,0.9591,Standing
4196,W00084,2.25,0.0361,0.0813,0.9846,Standing
4197,W00084,2.3,0.0586,0.1171,1.0409,Standing
4198,W00084,2.35,0.0848,0.1338,0.9924,Standing
4199,W00084,2.4,0.0699,0.1336,1.0256,Standing
4200,W00084,2.45,0.0417,0.0955,0.9889,Standing
4201,W00085,0.0,0.8705,0.1046,0.3898,Resting
4202,W00085,0.05,0.8321,0.096,0.3693,Resting
4203,W00085,0.1,0.8474,0.1339,0.3321,Resting
4204,W00085,0.15,0.8565,0.0842,0.3431,Resting
4205,W00085,0.2,0.8536,0.0685,0.3778,Resting
4206,W00085,0.25,0.8718,0.1082,0.3683,Resting
4207,W00085,0.3,0.8301,0.087,0.3304,Resting
4208,W00085,0.35,0.8179,0.0973,0.325,Resting
4209,W00085,0.4,0.8971,0.0654,0.3646,Resting
4210,W00085,0.45,0.8248,0.1294,0.3881,Resting
4211,W00085,0.5,0.8281,0.1212,0.3353,Resting
4212,W00085,0.55,0.8367,0.0985,0.355,Resting
4213,W00085,0.6,0.8099,0.1311,0.3425,Resting
4214,W00085,0.65,0.8753,0.0411,0.3553,Resting
4215,W00085,0.7,0.8687,0.0425,0.341,Resting
4216,W00085,0.75,0.8378,0.0851,0.3281,Resting
4217,W00085,0.8,0.8455,0.0786,0.3532,Resting
4218,W00085,0.85,0.842,0.0881,0.3566,Resting
4219,W00085,0.9,0.8405,0.1053,0.3554,Resting
4220,W00085,0.95,0.8385,0.1303,0.344,Resting
4221,W00085,1.0,0.8518,0.0928,0.3497,Resting
4222,W00085,1.05,0.8365,0.0893,0.3569,Resting
4223,W00085,1.1,0.8062,0.0947,0.3746,Resting
4224,W00085,1.15,0.8446,0.1146,0.3095,Resting
4225,W00085,1.2,0.8422,0.125,0.3359,Resting
4226,W00085,1.25,0.827,0.1036,0.3297,Resting
4227,W00085,1.3,0.826,0.1134,0.3197,Resting
4228,W00085,1.35,0.8352,0.0726,0.3465,Resting
4229,W00085,1.4,0.8622,0.0978,0.3593,Resting
4230,W00085,1.45,0.831,0.0824,0.348,Resting
4231,W00085,1.5,0.8464,0.0855,0.3881,Resting
4232,W00085,1.55,0.8296,0.1064,0.3117,Resting
4233,W00085,1.6,0.8408,0.1023,0.3506,Resting
4234,W00085,1.65,0.8545,0.1199,0.3228,Resting
4235,W00085,1.7,0.8604,0.1123,0.3526,Resting
4236,W00085,1.75,0.8487,0.0949,0.3253,Resting
4237,W00085,1.8,0.8661,0.0747,0.337,Resting
4238,W00085,1.85,0.8682,0.0989,0.3669,Resting
4239,W00085,1.9,0.8615,0.1026,0.3497,Resting
4240,W00085,1.95,0.8267,0.0885,0.3481,Resting
4241,W00085,2.0,0.8641,0.1338,0.3544,Resting
4242,W00085,2.05,0.8548,0.1017,0.3429,Resting
4243,W00085,2.1,0.8779,0.1133,0.328,Resting
4244,W00085,2.15,0.8542,0.1239,0.3258,Resting
4245,W00085,2.2,0.8516,0.1131,0.3734,Resting
4246,W00085,2.25,0.807,0.1129,0.3636,Resting
4247,W00085,2.3,0.8779,0.1035,0.3634,Resting
4248,W00085,2.35,0.8171,0.1297,0.3328,Resting
4249,W00085,2.4,0.8587,0.0993,0.3636,Resting
4250,W00085,2.45,0.8404,0.0951,0.3792,Resting
4251,W00086,0.0,0.392,0.3744,1.0588,Running
4252,W00086,0.05,0.0646,0.1451,0.7241,Running
4253,W00086,0.1,-0.1237,-0.1284,0.6285,Running
4254,W00086,0.15,-0.3327,0.2984,0.6265,Running
4255,W00086,0.2,-0.1983,0.3139,0.6833,Running
4256,W00086,0.25,0.2259,0.5305,1.3525,Running
4257,W00086,0.3,0.687,0.2052,1.1241,Running
4258,W00086,0.35,0.3271,0.4711,1.0007,Running
4259,W00086,0.4,0.1229,0.224,0.9805,Running
4260,W00086,0.45,-0.0701,0.1141,0.8387,Running
4261,W00086,0.5,-0.1268,-0.0655,0.7183,Running
4262,W00086,0.55,-0.3688,0.248,0.8443,Running
4263,W00086,0.6,0.2207,0.1108,0.8953,Running
4264,W00086,0.65,0.4627,0.2577,0.9597,Running
4265,W00086,0.7,0.7467,0.4828,0.9476,Running
4266,W00086,0.75,0.2504,0.4405,1.058,Running
4267,W00086,0.8,0.0655,0.0983,0.9871,Running
4268,W00086,0.85,-0.0855,-0.155,0.8379,Running
4269,W00086,0.9,-0.2635,-0.0402,0.7716,Running
4270,W00086,0.95,-0.2207,0.1507,0.9651,Running
4271,W00086,1.0,0.3517,0.4064,0.9742,Running
4272,W00086,1.05,0.5756,0.5864,1.1874,Running
4273,W00086,1.1,0.4972,0.5069,1.1056,Running
4274,W00086,1.15,0.2113,0.2328,1.0182,Running
4275,W00086,1.2,0.2413,0.2505,0.8886,Running
4276,W00086,1.25,-0.2949,0.2239,0.6308,Running
4277,W00086,1.3,-0.2367,0.0016,0.9302,Running
4278,W00086,1.35,0.6261,0.2028,0.6948,Running
4279,W00086,1.4,0.6522,0.0533,1.3699,Running
4280,W00086,1.45,0.444,0.2549,0.9715,Running
4281,W00086,1.5,-0.076,0.1312,0.8196,Running
4282,W00086,1.55,0.0593,0.1232,0.5964,Running
4283,W00086,1.6,-0.2566,-0.0439,0.813,Running
4284,W00086,1.65,-0.3788,0.0324,0.8745,Running
4285,W00086,1.7,0.169,0.3669,0.8401,Running
4286,W00086,1.75,0.5985,0.2112,1.0346,Running
4287,W00086,1.8,0.5644,0.2861,1.1594,Running
4288,W00086,1.85,0.5266,0.12,0.9912,Running
4289,W00086,1.9,-0.166,0.0884,0.8462,Running
4290,W00086,1.95,-0.2262,-0.0257,0.4912,Running
4291,W00086,2.0,-0.4981,-0.0255,0.8798,Running
4292,W00086,2.05,0.184,0.03,0.9046,Running
4293,W00086,2.1,0.6407,0.5082,0.8926,Running
4294,W00086,2.15,0.8569,0.3235,1.0984,Running
4295,W00086,2.2,0.441,0.1748,1.2018,Running
4296,W00086,2.25,0.1076,0.198,0.9168,Running
4297,W00086,2.3,-0.3046,0.0584,0.4918,Running
4298,W00086,2.35,-0.068,0.0016,0.7365,Running
4299,W00086,2.4,-0.1074,0.287,0.3902,Running
4300,W00086,2.45,0.1398,0.3617,1.1548,Running
4301,W00087,0.0,0.2289,0.1658,1.1381,Walking
4302,W00087,0.05,0.2225,0.1185,1.0644,Walking
4303,W00087,0.1,0.1633,0.2635,0.8736,Walking
4304,W00087,0.15,0.0959,0.1555,0.8966,Walking
4305,W00087,0.2,0.0262,0.164,0.8171,Walking
4306,W00087,0.25,-0.0676,0.0821,0.9459,Walking
4307,W00087,0.3,-0.0179,0.0872,0.7804,Walking
4308,W00087,0.35,-0.21,0.007,0.8603,Walking
4309,W00087,0.4,0.0343,-0.0478,0.9126,Walking
4310,W00087,0.45,-0.0356,0.04,0.9546,Walking
4311,W00087,0.5,-0.0341,-0.0095,0.857,Walking
4312,W00087,0.55,0.0578,0.0821,0.9503,Walking
4313,W00087,0.6,0.1861,0.1635,0.943,Walking
4314,W00087,0.65,0.0512,0.0382,1.0927,Walking
4315,W00087,0.7,0.0923,0.0595,1.0583,Walking
4316,W00087,0.75,0.2592,0.2347,1.01,Walking
4317,W00087,0.8,0.2922,0.3087,1.0188,Walking
4318,W00087,0.85,0.2951,0.2085,1.0607,Walking
4319,W00087,0.9,0.3804,0.2792,1.1022,Walking
4320,W00087,0.95,0.3123,0.1255,0.9918,Walking
4321,W00087,1.0,0.1081,0.219,1.0032,Walking
4322,W00087,1.05,0.0222,0.205,0.8167,Walking
4323,W00087,1.1,0.171,0.0323,0.8447,Walking
4324,W00087,1.15,-0.1506,-0.0744,0.8473,Walking
4325,W00087,1.2,-0.0286,0.2484,0.9536,Walking
4326,W00087,1.25,0.0057,0.0964,0.9886,Walking
4327,W00087,1.3,-0.0703,-0.0003,0.8289,Walking
4328,W00087,1.35,-0.0221,0.0923,0.905,Walking
4329,W00087,1.4,-0.1298,0.0012,0.7611,Walking
4330,W00087,1.45,0.0067,0.1376,0.8991,Walking
4331,W00087,1.5,0.0765,0.0762,1.0362,Walking
4332,W00087,1.55,0.1893,0.0401,0.8733,Walking
4333,W00087,1.6,0.129,0.2423,1.0613,Walking
4334,W00087,1.65,0.2005,0.1414,1.041,Walking
4335,W00087,1.7,0.1822,0.0728,1.045,Walking
4336,W00087,1.75,0.234,0.2545,1.0148,Walking
4337,W00087,1.8,0.2897,0.3921,1.0628,Walking
4338,W00087,1.85,0.3988,0.2191,0.8996,Walking
4339,W00087,1.9,0.3406,0.3732,1.0791,Walking
4340,W00087,1.95,0.2288,0.1598,0.8666,Walking
4341,W00087,2.0,0.0479,0.2014,0.9704,Walking
4342,W00087,2.05,0.1643,0.0228,0.8662,Walking
4343,W00087,2.1,0.0319,0.1162,0.9881,Walking
4344,W00087,2.15,-0.0068,0.1899,0.8683,Walking
4345,W00087,2.2,-0.0494,-0.1119,0.7462,Walking
4346,W00087,2.25,-0.0561,0.0814,0.892,Walking
4347,W00087,2.3,-0.1199,0.0087,0.8287,Walking
4348,W00087,2.35,-0.0015,0.0339,0.783,Walking
4349,W00087,2.4,0.045,0.0578,0.9356,Walking
4350,W00087,2.45,0.0363,0.1497,0.833,Walking
4351,W00088,0.0,0.0787,0.1141,0.9922,Standing
4352,W00088,0.05,0.058,0.1471,0.9566,Standing
4353,W00088,0.1,0.0862,0.1449,0.9417,Standing
4354,W00088,0.15,0.0782,0.1772,0.965,Standing
4355,W00088,0.2,0.0502,0.0846,1.012,Standing
4356,W00088,0.25,0.0239,0.1634,0.9924,Standing
4357,W00088,0.3,0.0914,0.0859,1.0039,Standing
4358,W00088,0.35,0.0634,0.1394,0.9794,Standing
4359,W00088,0.4,0.0795,0.1105,0.9627,Standing
4360,W00088,0.45,0.0876,0.0976,0.9865,Standing
4361,W00088,0.5,0.0929,0.1198,0.9803,Standing
4362,W00088,0.55,0.0288,0.2143,0.9682,Standing
4363,W00088,0.6,0.0808,0.165,0.9673,Standing
4364,W00088,0.65,0.0308,0.1155,0.966,Standing
4365,W00088,0.7,0.0187,0.125,1.0265,Standing
4366,W00088,0.75,0.0548,0.0997,0.9566,Standing
4367,W00088,0.8,0.0441,0.1263,0.9752,Standing
4368,W00088,0.85,0.0608,0.0795,0.9744,Standing
4369,W00088,0.9,0.0211,0.1133,0.9822,Standing
4370,W00088,0.95,0.0306,0.0916,0.9495,Standing
4371,W00088,1.0,0.0744,0.0761,0.9644,Standing
4372,W00088,1.05,0.0607,0.0941,1.014,Standing
4373,W00088,1.1,0.04,0.0915,1.0059,Standing
4374,W00088,1.15,0.0247,0.1298,0.9754,Standing
4375,W00088,1.2,0.0559,0.0898,0.9883,Standing
4376,W00088,1.25,0.002,0.0971,1.0303,Standing
4377,W00088,1.3,0.0297,0.1206,0.9558,Standing
4378,W00088,1.35,0.0735,0.133,0.9827,Standing
4379,W00088,1.4,-0.0053,0.1126,1.0409,Standing
4380,W00088,1.45,0.0486,0.1102,0.9358,Standing
4381,W00088,1.5,-0.0123,0.0253,0.9945,Standing
4382,W00088,1.55,0.0447,0.1313,0.9719,Standing
4383,W00088,1.6,0.0524,0.1072,0.9911,Standing
4384,W00088,1.65,0.0844,0.0595,1.0437,Standing
4385,W00088,1.7,0.0541,0.0958,1.0367,Standing
4386,W00088,1.75,0.0019,0.1176,0.9366,Standing
4387,W00088,1.8,-0.0132,0.0677,0.9714,Standing
4388,W00088,1.85,0.0459,0.1343,0.9541,Standing
4389,W00088,1.9,0.0545,0.11,1.0519,Standing
4390,W00088,1.95,0.0871,0.1083,1.0286,Standing
4391,W00088,2.0,0.028,0.1175,0.9865,Standing
4392,W00088,2.05,0.0286,0.0546,1.0047,Standing
4393,W00088,2.1,0.035,0.0904,0.9999,Standing
4394,W00088,2.15,0.0742,0.1429,0.9541,Standing
4395,W00088,2.2,0.0934,0.0858,0.9759,Standing
4396,W00088,2.25,0.0632,0.0699,0.9972,Standing
4397,W00088,2.3,0.0834,0.1314,0.9396,Standing
4398,W00088,2.35,0.0531,0.1595,0.995,Standing
4399,W00088,2.4,0.0416,0.0908,0.9366,Standing
4400,W00088,2.45,0.0987,0.1446,1.0208,Standing
4401,W00089,0.0,0.2873,0.6715,1.1262,Running
4402,W00089,0.05,0.0432,0.1316,1.1135,Running
4403,W00089,0.1,-0.2208,0.0632,0.811,Running
4404,W00089,0.15,-0.5258,-0.2502,0.4546,Running
4405,W00089,0.2,-0.2415,0.063,0.7221,Running
4406,W00089,0.25,-0.0804,-0.2274,0.5914,Running
4407,W00089,0.3,0.4126,0.5001,1.0944,Running
4408,W00089,0.35,0.7593,0.4378,0.9163,Running
4409,W00089,0.4,0.9799,0.4674,0.9191,Running
4410,W00089,0.45,0.1134,0.6943,0.974,Running
4411,W00089,0.5,0.1772,0.3232,1.2113,Running
4412,W00089,0.55,-0.1799,-0.1995,0.9322,Running
4413,W00089,0.6,-0.2469,-0.1026,0.6667,Running
4414,W00089,0.65,-0.3799,0.0118,0.7102,Running
4415,W00089,0.7,0.1498,0.1349,0.7889,Running
4416,W00089,0.75,0.0831,0.3343,1.0148,Running
